Well Name,Depth,GR,AC,DEN,CNL
JY37-4,3101.954,182.527,2.65,227.094,14.739
JY37-4,3102.079,182.639,2.652,227.752,14.585
JY37-4,3102.204,183.854,2.655,228.353,14.793
JY37-4,3102.329,185.622,2.657,228.883,15.316
JY37-4,3102.454,187.01,2.655,229.3,15.915
JY37-4,3102.579,187.618,2.651,229.689,16.275
JY37-4,3102.704,188.034,2.645,230.273,16.366
JY37-4,3102.829,188.502,2.639,231.168,16.415
JY37-4,3102.954,188.817,2.633,232.286,16.591
JY37-4,3103.079,188.86,2.628,232.46,16.845
JY37-4,3103.204,189.158,2.625,233.671,16.967
JY37-4,3103.329,188.997,2.625,233.363,16.98
JY37-4,3103.454,187.826,2.632,231.94,16.442
JY37-4,3103.579,185.556,2.639,229.84,15.979
JY37-4,3103.704,183.303,2.643,227.623,15.692
JY37-4,3103.829,182.395,2.642,225.919,15.53
JY37-4,3103.954,183.035,2.642,225.247,15.372
JY37-4,3104.079,184.126,2.645,225.503,15.267
JY37-4,3104.204,184.61,2.65,226.451,15.423
JY37-4,3104.329,184.183,2.654,228,15.912
JY37-4,3104.454,183.507,2.654,229.948,16.628
JY37-4,3104.579,183.125,2.65,232.062,17.355
JY37-4,3104.704,183.087,2.64,234.097,17.907
JY37-4,3104.829,183.359,2.629,235.68,18.218
JY37-4,3104.954,183.684,2.621,236.404,18.405
JY37-4,3105.079,183.948,2.619,236.053,18.576
JY37-4,3105.204,184.251,2.619,234.668,18.711
JY37-4,3105.329,184.621,2.619,232.284,18.538
JY37-4,3105.454,184.467,2.62,229.317,18.158
JY37-4,3105.579,183.619,2.625,226.27,17.888
JY37-4,3105.704,183.286,2.633,223.529,17.693
JY37-4,3105.829,184.989,2.639,221.496,17.457
JY37-4,3105.954,187.8,2.642,220.575,17.186
JY37-4,3106.079,188.783,2.642,220.788,17.026
JY37-4,3106.204,187.637,2.642,221.596,16.756
JY37-4,3106.329,187.204,2.642,222.55,16.595
JY37-4,3106.454,189.514,2.644,223.327,16.167
JY37-4,3106.579,192.843,2.647,223.689,15.14
JY37-4,3106.704,194.607,2.651,223.639,15.742
JY37-4,3106.829,194.709,2.652,223.463,15.953
JY37-4,3106.954,194.451,2.651,223.314,15.814
JY37-4,3107.079,194.376,2.65,223.159,15.455
JY37-4,3107.204,193.85,2.65,222.991,14.929
JY37-4,3107.329,192.58,2.654,222.812,14.35
JY37-4,3107.454,191.132,2.66,222.61,13.865
JY37-4,3107.579,190.135,2.666,222.438,13.527
JY37-4,3107.704,190.137,2.671,222.395,13.34
JY37-4,3107.829,191.314,2.676,222.54,13.321
JY37-4,3107.954,193.106,2.681,222.882,13.447
JY37-4,3108.079,194.808,2.683,223.409,13.606
JY37-4,3108.204,195.763,2.682,224.062,13.673
JY37-4,3108.329,195.529,2.676,224.727,13.669
JY37-4,3108.454,193.963,2.668,225.241,13.745
JY37-4,3108.579,191.725,2.657,225.421,13.948
JY37-4,3108.704,190.125,2.647,225.181,14.185
JY37-4,3108.829,189.897,2.642,224.62,14.379
JY37-4,3108.954,190.374,2.644,223.989,14.57
JY37-4,3109.079,190.719,2.649,223.547,14.837
JY37-4,3109.204,190.69,2.65,223.482,15.17
JY37-4,3109.329,190.014,2.647,223.777,15.427
JY37-4,3109.454,188.345,2.645,224.188,15.443
JY37-4,3109.579,186.43,2.645,224.43,15.253
JY37-4,3109.704,185.944,2.634,224.413,15.05
JY37-4,3109.829,187.701,2.626,224.267,14.961
JY37-4,3109.954,190.691,2.62,224.196,14.995
JY37-4,3110.079,193.533,2.607,224.369,15.149
JY37-4,3110.204,195.709,2.604,224.823,15.363
JY37-4,3110.329,196.908,2.604,225.35,15.418
JY37-4,3110.454,196.607,2.607,225.577,15.143
JY37-4,3110.579,194.762,2.619,225.227,14.7
JY37-4,3110.704,192.118,2.627,224.333,14.405
JY37-4,3110.829,189.493,2.645,223.161,14.381
JY37-4,3110.954,187.193,2.654,222.063,14.493
JY37-4,3111.079,185.209,2.662,221.349,14.531
JY37-4,3111.204,183.551,2.664,221.132,14.415
JY37-4,3111.329,182.258,2.658,221.231,14.26
JY37-4,3111.454,181.382,2.651,221.308,14.232
JY37-4,3111.579,180.759,2.65,221.143,14.364
JY37-4,3111.704,179.911,2.656,220.775,14.587
JY37-4,3111.829,178.663,2.667,220.455,14.8
JY37-4,3111.954,177.521,2.675,220.47,14.891
JY37-4,3112.079,177.154,2.68,220.919,14.775
JY37-4,3112.204,177.691,2.681,221.581,14.489
JY37-4,3112.329,178.675,2.683,221.986,14.206
JY37-4,3112.454,179.397,2.685,221.691,14.075
JY37-4,3112.579,179.12,2.689,220.58,14.099
JY37-4,3112.704,177.645,2.696,218.953,14.171
JY37-4,3112.829,175.792,2.701,217.413,14.225
JY37-4,3112.954,174.598,2.702,216.58,14.371
JY37-4,3113.079,174.194,2.694,216.768,14.771
JY37-4,3113.204,174.166,2.681,217.873,15.371
JY37-4,3113.329,174.484,2.668,219.512,15.853
JY37-4,3113.454,175.362,2.659,221.244,15.958
JY37-4,3113.579,176.881,2.654,222.752,15.768
JY37-4,3113.704,179.149,2.65,223.936,15.557
JY37-4,3113.829,181.91,2.647,224.853,15.469
JY37-4,3113.954,183.954,2.646,225.584,15.462
JY37-4,3114.079,184.272,2.646,226.155,15.486
JY37-4,3114.204,183.83,2.645,226.575,15.554
JY37-4,3114.329,184.137,2.641,226.822,15.661
JY37-4,3114.454,184.709,2.636,226.854,15.75
JY37-4,3114.579,184.168,2.633,226.685,15.779
JY37-4,3114.704,183.151,2.633,226.364,15.749
JY37-4,3114.829,183.749,2.639,225.936,15.659
JY37-4,3114.954,185.896,2.649,225.48,15.463
JY37-4,3115.079,187.434,2.659,225.132,15.142
JY37-4,3115.204,187.615,2.663,225.01,14.829
JY37-4,3115.329,187.998,2.659,225.178,14.748
JY37-4,3115.454,189.522,2.65,225.666,14.981
JY37-4,3115.579,190.684,2.642,226.445,15.347
JY37-4,3115.704,190.15,2.639,227.42,15.556
JY37-4,3115.829,188.597,2.642,228.451,15.531
JY37-4,3115.954,187.436,2.645,229.398,15.428
JY37-4,3116.079,187.415,2.646,230.138,15.427
JY37-4,3116.204,188.405,2.646,230.579,15.564
JY37-4,3116.329,189.517,2.645,230.738,15.72
JY37-4,3116.454,189.284,2.644,230.718,15.785
JY37-4,3116.579,187.096,2.642,230.671,15.811
JY37-4,3116.704,184.291,2.641,230.713,15.865
JY37-4,3116.829,182.951,2.641,230.855,15.854
JY37-4,3116.954,183.392,2.639,230.962,15.672
JY37-4,3117.079,183.905,2.636,230.789,15.422
JY37-4,3117.204,182.922,2.632,230.077,15.368
JY37-4,3117.329,181.358,2.627,228.772,15.59
JY37-4,3117.454,181.384,2.621,227.065,15.923
JY37-4,3117.579,183.339,2.617,225.356,16.132
JY37-4,3117.704,185.321,2.615,224.112,16.086
JY37-4,3117.829,186.11,2.616,223.759,15.845
JY37-4,3117.954,186.749,2.615,224.447,15.626
JY37-4,3118.079,188.485,2.613,225.941,15.691
JY37-4,3118.204,191.015,2.608,227.82,16.143
JY37-4,3118.329,192.416,2.602,229.452,16.771
JY37-4,3118.454,191.395,2.594,230.229,17.219
JY37-4,3118.579,188.979,2.587,229.773,17.251
JY37-4,3118.704,188.079,2.583,228.271,16.866
JY37-4,3118.829,189.812,2.584,226.17,16.261
JY37-4,3118.954,192.461,2.59,224.131,15.681
JY37-4,3119.079,194.239,2.597,222.778,15.236
JY37-4,3119.204,195.368,2.603,222.315,14.936
JY37-4,3119.329,196.74,2.606,222.272,14.797
JY37-4,3119.454,198.269,2.608,222.052,14.84
JY37-4,3119.579,199.461,2.612,221.33,14.959
JY37-4,3119.704,200.103,2.619,220.108,15.025
JY37-4,3119.829,200.384,2.628,218.79,15.103
JY37-4,3119.954,200.867,2.635,218.089,15.257
JY37-4,3120.079,202.057,2.636,218.381,15.316
JY37-4,3120.204,204.013,2.631,219.585,15.102
JY37-4,3120.329,205.955,2.626,221.34,14.784
JY37-4,3120.454,207.708,2.625,223.147,14.587
JY37-4,3120.579,209.751,2.63,224.496,14.618
JY37-4,3120.704,211.472,2.636,224.923,14.821
JY37-4,3120.829,211.143,2.641,224.249,15.038
JY37-4,3120.954,207.249,2.644,222.269,14.997
JY37-4,3121.079,200.656,2.65,219.031,14.697
JY37-4,3121.204,193.999,2.663,215.164,14.358
JY37-4,3121.329,189.288,2.682,211.685,14.147
JY37-4,3121.454,186.481,2.7,209.509,13.987
JY37-4,3121.579,184.751,2.711,209.141,13.872
JY37-4,3121.704,183.97,2.709,210.938,14.019
JY37-4,3121.829,184.306,2.699,214.303,14.502
JY37-4,3121.954,184.758,2.686,218.281,15.169
JY37-4,3122.079,184.092,2.672,221.784,15.783
JY37-4,3122.204,183.473,2.659,224.466,16.195
JY37-4,3122.329,184.805,2.652,226.275,16.401
JY37-4,3122.454,188.026,2.659,227.134,16.453
JY37-4,3122.579,190.886,2.678,227.261,16.383
JY37-4,3122.704,192.345,2.694,226.92,16.229
JY37-4,3122.829,193.98,2.697,226.056,15.968
JY37-4,3122.954,196.046,2.688,224.599,15.585
JY37-4,3123.079,197.173,2.678,222.932,15.178
JY37-4,3123.204,197.208,2.673,221.751,14.881
JY37-4,3123.329,197.723,2.673,221.174,14.767
JY37-4,3123.454,199.744,2.674,220.992,14.777
JY37-4,3123.579,201.004,2.671,220.749,14.884
JY37-4,3123.704,201.012,2.668,220.747,15.067
JY37-4,3123.829,198.321,2.669,218.347,15.273
JY37-4,3123.954,196.793,2.669,216.48,15.275
JY37-4,3124.079,194.867,2.691,215.206,15.681
JY37-4,3124.204,192.471,2.7,215.162,15.675
JY37-4,3124.329,190.382,2.7,216.271,15.389
JY37-4,3124.454,189.355,2.694,218.174,14.942
JY37-4,3124.579,189.047,2.687,220.217,14.627
JY37-4,3124.704,189.031,2.679,222.034,14.718
JY37-4,3124.829,189.882,2.672,223.475,15.081
JY37-4,3124.954,191.503,2.667,224.589,15.426
JY37-4,3125.079,192.824,2.667,225.303,15.5
JY37-4,3125.204,192.763,2.67,225.359,15.345
JY37-4,3125.329,191.802,2.67,224.704,15.144
JY37-4,3125.454,191.584,2.667,223.369,15.142
JY37-4,3125.579,192.875,2.665,221.703,15.427
JY37-4,3125.704,194.245,2.673,220.228,15.812
JY37-4,3125.829,194.847,2.685,219.345,15.863
JY37-4,3125.954,194.736,2.692,219.098,15.59
JY37-4,3126.079,194.316,2.689,219.243,15.337
JY37-4,3126.204,193.57,2.682,219.451,15.278
JY37-4,3126.329,192.785,2.677,219.566,15.341
JY37-4,3126.454,192.297,2.678,219.629,15.49
JY37-4,3126.579,191.775,2.679,219.802,15.776
JY37-4,3126.704,190.97,2.677,220.282,16.116
JY37-4,3126.829,190.829,2.669,221.164,16.21
JY37-4,3126.954,192.414,2.661,222.222,15.866
JY37-4,3127.079,194.938,2.656,222.933,15.127
JY37-4,3127.204,196.601,2.658,222.867,14.345
JY37-4,3127.329,196.417,2.662,221.88,13.875
JY37-4,3127.454,195.277,2.664,220.016,13.787
JY37-4,3127.579,194.66,2.663,217.535,13.835
JY37-4,3127.704,195.304,2.662,215.179,13.815
JY37-4,3127.829,195.998,2.665,213.466,13.75
JY37-4,3127.954,195.151,2.674,212.719,13.741
JY37-4,3128.079,193.524,2.684,213.053,13.762
JY37-4,3128.204,192.939,2.69,214.465,13.828
JY37-4,3128.329,194.551,2.689,216.637,14.12
JY37-4,3128.454,197.478,2.681,219.011,14.741
JY37-4,3128.579,199.974,2.672,221.235,15.477
JY37-4,3128.704,200.268,2.665,222.938,15.925
JY37-4,3128.829,198.356,2.657,223.887,15.896
JY37-4,3128.954,194.97,2.648,224.028,15.531
JY37-4,3129.079,189.922,2.64,223.525,15.138
JY37-4,3129.204,186.162,2.637,222.536,14.878
JY37-4,3129.329,194.872,2.639,221.327,14.723
JY37-4,3129.454,194.872,2.643,220.223,14.665
JY37-4,3129.579,194.872,2.645,219.401,14.829
JY37-4,3129.704,194.872,2.642,219.098,15.254
JY37-4,3129.829,194.872,2.639,219.415,15.679
JY37-4,3129.954,194.872,2.639,220.193,15.865
JY37-4,3130.079,194.872,2.643,221.046,15.873
JY37-4,3130.204,199.859,2.647,221.641,15.792
JY37-4,3130.329,199.609,2.648,221.681,15.565
JY37-4,3130.454,198.373,2.647,220.966,15.163
JY37-4,3130.579,197.445,2.645,219.668,14.782
JY37-4,3130.704,196.854,2.642,218.282,14.632
JY37-4,3130.829,195.978,2.639,217.333,14.708
JY37-4,3130.954,195.19,2.636,217.186,14.921
JY37-4,3131.079,195.242,2.635,217.995,15.112
JY37-4,3131.204,195.697,2.635,219.415,15.139
JY37-4,3131.329,195.542,2.634,220.834,14.977
JY37-4,3131.454,194.612,2.631,221.611,14.795
JY37-4,3131.579,193.924,2.63,221.403,14.771
JY37-4,3131.704,194.039,2.63,220.213,14.874
JY37-4,3131.829,194.393,2.633,218.479,14.94
JY37-4,3131.954,194.092,2.636,216.857,14.899
JY37-4,3132.079,192.782,2.637,215.904,14.781
JY37-4,3132.204,190.548,2.637,215.904,14.647
JY37-4,3132.329,187.78,2.637,216.932,14.581
JY37-4,3132.454,185.49,2.638,218.843,14.666
JY37-4,3132.579,184.825,2.643,221.207,14.94
JY37-4,3132.704,185.957,2.648,223.493,15.401
JY37-4,3132.829,187.577,2.651,225.09,15.993
JY37-4,3132.954,187.999,2.65,225.44,16.516
JY37-4,3133.079,187.191,2.647,224.063,16.637
JY37-4,3133.204,186.389,2.643,220.99,16.244
JY37-4,3133.329,186.477,2.642,216.923,15.632
JY37-4,3133.454,186.712,2.647,212.948,15.174
JY37-4,3133.579,185.486,2.658,210.246,15.009
JY37-4,3133.704,182.587,2.671,209.751,15.11
JY37-4,3133.829,179.918,2.679,211.692,15.371
JY37-4,3133.954,179.297,2.675,215.175,15.629
JY37-4,3134.079,180.458,2.66,218.871,15.806
JY37-4,3134.204,182.187,2.642,221.634,16.124
JY37-4,3134.329,183.931,2.628,222.69,16.897
JY37-4,3134.454,185.439,2.621,221.718,17.492
JY37-4,3134.579,185.689,2.618,219.207,16.713
JY37-4,3134.704,183.797,2.622,215.856,15.369
JY37-4,3134.829,180.167,2.635,211.882,15.231
JY37-4,3134.954,175.681,2.658,207.633,16.229
JY37-4,3135.079,170.878,2.685,203.957,16.548
JY37-4,3135.204,166.358,2.707,201.883,15.57
JY37-4,3135.329,163.009,2.72,202.021,14.906
JY37-4,3135.454,161.943,2.721,204.753,15.545
JY37-4,3135.579,163.402,2.714,209.703,16.672
JY37-4,3135.704,166.494,2.696,215.539,17.281
JY37-4,3135.829,169.977,2.671,220.545,17.15
JY37-4,3135.954,173.646,2.65,223.571,16.509
JY37-4,3136.079,178.449,2.64,224.435,15.776
JY37-4,3136.204,184.235,2.643,223.492,15.308
JY37-4,3136.329,189.021,2.65,221.529,15.145
JY37-4,3136.454,191.064,2.654,219.467,15.038
JY37-4,3136.579,190.715,2.652,218.103,14.832
JY37-4,3136.704,189.568,2.647,217.616,14.788
JY37-4,3136.829,189.231,2.643,217.874,15.28
JY37-4,3136.954,190.422,2.644,218.802,16.077
JY37-4,3137.079,192.155,2.649,220.084,16.436
JY37-4,3137.204,193.13,2.655,221.158,16.123
JY37-4,3137.329,193.293,2.66,221.772,15.762
JY37-4,3137.454,192.979,2.662,221.93,15.83
JY37-4,3137.579,192.282,2.664,221.435,15.878
JY37-4,3137.704,191.089,2.671,220.33,15.428
JY37-4,3137.829,190.036,2.683,218.963,14.608
JY37-4,3137.954,189.146,2.691,217.483,13.776
JY37-4,3138.079,187.169,2.689,215.826,13.127
JY37-4,3138.204,184.056,2.68,214.159,12.798
JY37-4,3138.329,181.92,2.668,212.865,12.846
JY37-4,3138.454,182.246,2.657,212.011,13.123
JY37-4,3138.579,184.182,2.645,211.569,13.377
JY37-4,3138.704,184.88,2.641,211.557,13.592
JY37-4,3138.829,183.117,2.649,211.83,13.891
JY37-4,3138.954,180.57,2.647,212.151,14.303
JY37-4,3139.079,180.149,2.611,212.482,14.739
JY37-4,3139.204,182.718,2.556,212.96,15.019
JY37-4,3139.329,186.393,2.524,213.754,15.137
JY37-4,3139.454,189.095,2.537,214.816,15.167
JY37-4,3139.579,190.301,2.575,215.974,15.142
JY37-4,3139.704,190.703,2.605,216.996,14.957
JY37-4,3139.829,190.656,2.617,217.584,14.547
JY37-4,3139.954,190.442,2.621,217.428,14.085
JY37-4,3140.079,190.631,2.626,216.56,13.716
JY37-4,3140.204,191.064,2.63,215.256,13.487
JY37-4,3140.329,190.92,2.632,213.803,13.465
JY37-4,3140.454,189.992,2.632,212.59,13.67
JY37-4,3140.579,188.566,2.635,211.948,14.017
JY37-4,3140.704,186.895,2.64,212.11,14.229
JY37-4,3140.829,185.771,2.643,212.841,14.285
JY37-4,3140.954,186.264,2.641,214.015,14.441
JY37-4,3141.079,188.664,2.64,215.581,14.845
JY37-4,3141.204,191.528,2.643,217.286,15.379
JY37-4,3141.329,193.441,2.649,218.918,15.758
JY37-4,3141.454,194.194,2.653,220.496,15.899
JY37-4,3141.579,194.343,2.65,221.937,15.889
JY37-4,3141.704,194.383,2.642,223.056,15.852
JY37-4,3141.829,194.8,2.633,223.812,15.878
JY37-4,3141.954,195.552,2.625,224.266,15.932
JY37-4,3142.079,195.47,2.62,224.307,15.949
JY37-4,3142.204,193.857,2.617,224.017,15.839
JY37-4,3142.329,191.653,2.617,223.697,15.562
JY37-4,3142.454,191.037,2.621,223.649,15.256
JY37-4,3142.579,191.43,2.628,223.703,15.146
JY37-4,3142.704,190.439,2.635,223.608,15.276
JY37-4,3142.829,187.171,2.638,223.031,15.407
JY37-4,3142.954,183.941,2.641,221.785,15.382
JY37-4,3143.079,182.419,2.649,220.002,15.338
JY37-4,3143.204,181.214,2.663,218.474,15.489
JY37-4,3143.329,179.212,2.678,217.795,15.868
JY37-4,3143.454,177.215,2.683,218.194,16.253
JY37-4,3143.579,176.512,2.675,219.228,16.549
JY37-4,3143.704,177.537,2.659,220.42,16.753
JY37-4,3143.829,180.212,2.645,221.238,16.987
JY37-4,3143.954,183.657,2.638,221.614,17.214
JY37-4,3144.079,186.094,2.64,221.85,17.371
JY37-4,3144.204,185.571,2.642,222.383,17.482
JY37-4,3144.329,185.559,2.641,222.389,17.505
JY37-4,3144.454,182.21,2.637,223.969,17.332
JY37-4,3144.579,183.071,2.637,224.036,17.329
JY37-4,3144.704,184.963,2.634,223.283,16.746
JY37-4,3144.829,186.347,2.636,221.797,16.532
JY37-4,3144.954,186.709,2.639,220.053,16.393
JY37-4,3145.079,186.044,2.644,218.721,16.425
JY37-4,3145.204,184.996,2.65,218.631,16.621
JY37-4,3145.329,185.23,2.651,219.753,16.895
JY37-4,3145.454,186.821,2.65,221.491,17.138
JY37-4,3145.579,188.056,2.648,223.212,17.197
JY37-4,3145.704,187.727,2.645,224.323,17.019
JY37-4,3145.829,186.621,2.637,224.185,16.813
JY37-4,3145.954,187.238,2.626,222.618,16.844
JY37-4,3146.079,189.938,2.616,220.405,16.973
JY37-4,3146.204,192.98,2.613,218.281,16.804
JY37-4,3146.329,194.045,2.618,217.03,16.317
JY37-4,3146.454,193.099,2.627,217.116,15.808
JY37-4,3146.579,191.858,2.635,218.64,15.688
JY37-4,3146.704,191.827,2.639,220.83,16.053
JY37-4,3146.829,192.878,2.637,222.945,16.733
JY37-4,3146.954,193.418,2.634,224.367,17.281
JY37-4,3147.079,191.844,2.634,224.776,17.507
JY37-4,3147.204,188.309,2.635,224.201,17.507
JY37-4,3147.329,184.902,2.634,222.987,17.2
JY37-4,3147.454,183.918,2.629,221.388,16.367
JY37-4,3147.579,185.236,2.62,219.51,15.226
JY37-4,3147.704,187.049,2.609,217.718,14.323
JY37-4,3147.829,188.341,2.604,216.338,13.816
JY37-4,3147.954,188.972,2.606,215.691,13.586
JY37-4,3148.079,189.126,2.611,216.169,13.578
JY37-4,3148.204,189.122,2.615,217.704,13.77
JY37-4,3148.329,189.155,2.614,219.517,14.003
JY37-4,3148.454,189.072,2.612,220.511,14.112
JY37-4,3148.579,188.74,2.614,220.047,14.038
JY37-4,3148.704,188.46,2.624,217.703,13.781
JY37-4,3148.829,188.08,2.642,214.077,13.38
JY37-4,3148.954,186.754,2.666,210.429,13.015
JY37-4,3149.079,183.873,2.691,208.278,12.936
JY37-4,3149.204,180.341,2.71,208.016,13.218
JY37-4,3149.329,177.226,2.712,209.396,13.688
JY37-4,3149.454,175.106,2.7,211.779,14.081
JY37-4,3149.579,173.976,2.682,214.363,14.304
JY37-4,3149.704,173.368,2.669,216.546,14.504
JY37-4,3149.829,172.504,2.661,218.34,14.776
JY37-4,3149.954,171.456,2.655,220.061,14.928
JY37-4,3150.079,170.741,2.646,221.741,14.746
JY37-4,3150.204,170.495,2.637,223.115,14.393
JY37-4,3150.329,171.028,2.632,223.7,14.193
JY37-4,3150.454,172.654,2.631,223.129,14.268
JY37-4,3150.579,174.919,2.635,221.608,14.582
JY37-4,3150.704,176.843,2.638,219.686,15.085
JY37-4,3150.829,177.481,2.637,218.115,15.675
JY37-4,3150.954,176.872,2.629,217.409,16.14
JY37-4,3151.079,176.039,2.618,217.837,16.294
JY37-4,3151.204,176.754,2.609,219.217,16.308
JY37-4,3151.329,180.496,2.608,221.162,16.579
JY37-4,3151.454,187.191,2.619,223.271,17.425
JY37-4,3151.579,195.122,2.639,225.204,18.644
JY37-4,3151.704,202.373,2.658,226.59,19.435
JY37-4,3151.829,206.396,2.665,226.977,19.083
JY37-4,3151.954,205.973,2.659,226.126,17.893
JY37-4,3152.079,202.791,2.645,224.159,16.656
JY37-4,3152.204,199.704,2.631,221.701,15.728
JY37-4,3152.329,197.488,2.621,219.54,15.089
JY37-4,3152.454,195.599,2.615,218.312,14.767
JY37-4,3152.579,194.063,2.614,218.208,14.841
JY37-4,3152.704,193.809,2.617,218.832,15.225
JY37-4,3152.829,194.886,2.622,219.605,15.644
JY37-4,3152.954,195.754,2.629,220.102,15.881
JY37-4,3153.079,195.095,2.637,220.324,15.865
JY37-4,3153.204,192.714,2.646,220.633,15.681
JY37-4,3153.329,189.524,2.655,221.488,15.535
JY37-4,3153.454,187.136,2.659,223.022,15.576
JY37-4,3153.579,186.704,2.656,225.005,15.769
JY37-4,3153.704,188.593,2.65,226.955,15.996
JY37-4,3153.829,192.46,2.647,228.258,16.121
JY37-4,3153.954,196.6,2.651,228.472,16.015
JY37-4,3154.079,199.086,2.659,227.584,15.681
JY37-4,3154.204,199.167,2.664,225.728,15.252
JY37-4,3154.329,197.558,2.664,223.198,14.793
JY37-4,3154.454,195.314,2.662,220.671,14.318
JY37-4,3154.579,193.366,2.66,218.896,13.996
JY37-4,3154.704,192.92,2.661,218.177,14.167
JY37-4,3154.829,194.74,2.661,218.624,14.883
JY37-4,3154.954,197.314,2.66,220.153,15.809
JY37-4,3155.079,198.058,2.655,222.341,16.677
JY37-4,3155.204,196.762,2.647,224.697,17.435
JY37-4,3155.329,195.572,2.638,227.006,18.017
JY37-4,3155.454,196.238,2.632,229.356,18.159
JY37-4,3155.579,197.99,2.63,231.59,17.774
JY37-4,3155.704,198.846,2.629,233.18,17.155
JY37-4,3155.829,197.805,2.628,233.461,16.641
JY37-4,3155.954,195.145,2.63,231.854,16.313
JY37-4,3156.079,191.427,2.637,228.093,15.983
JY37-4,3156.204,187.133,2.652,222.269,15.475
JY37-4,3156.329,182.819,2.678,215.352,14.912
JY37-4,3156.454,178.775,2.71,208.816,14.604
JY37-4,3156.579,174.626,2.737,204.203,14.603
JY37-4,3156.704,170.947,2.748,202.492,14.774
JY37-4,3156.829,169.924,2.744,204.14,15.146
JY37-4,3156.954,172.889,2.728,208.919,15.886
JY37-4,3157.079,177.58,2.704,215.493,17.075
JY37-4,3157.204,180.713,2.677,222.197,18.441
JY37-4,3157.329,181.735,2.655,227.63,19.523
JY37-4,3157.454,182.259,2.641,231.166,20.064
JY37-4,3157.579,183.069,2.636,232.896,20.089
JY37-4,3157.704,183.295,2.637,233.569,19.732
JY37-4,3157.829,182.416,2.64,234.144,19.172
JY37-4,3157.954,180.864,2.639,235.084,18.613
JY37-4,3158.079,181.092,2.63,235.844,18.11
JY37-4,3158.204,185.507,2.619,235.579,17.547
JY37-4,3158.329,188.6,2.615,233.803,16.94
JY37-4,3158.454,183.676,2.62,230.699,16.533
JY37-4,3158.579,173.843,2.627,226.932,16.453
JY37-4,3158.704,170.331,2.627,223.778,16.51
JY37-4,3158.829,176.355,2.62,222.218,16.508
JY37-4,3158.954,184.287,2.611,222.472,16.427
JY37-4,3159.079,187.835,2.606,223.854,16.409
JY37-4,3159.204,188.531,2.609,225.714,16.651
JY37-4,3159.329,187.433,2.619,227.632,17.227
JY37-4,3159.454,185.01,2.632,229.227,18.074
JY37-4,3159.579,182.984,2.646,230.496,19.027
JY37-4,3159.704,183.162,2.655,231.586,19.766
JY37-4,3159.829,184.926,2.657,232.492,19.996
JY37-4,3159.954,186.765,2.645,233.072,19.48
JY37-4,3160.079,188.345,2.625,233.018,18.356
JY37-4,3160.204,190.193,2.605,232.16,16.986
JY37-4,3160.329,192.597,2.591,230.554,15.913
JY37-4,3160.454,194.646,2.583,228.501,15.445
JY37-4,3160.579,194.988,2.577,226.368,15.483
JY37-4,3160.704,193.247,2.57,224.64,15.582
JY37-4,3160.829,190.554,2.563,223.795,15.496
JY37-4,3160.954,188.691,2.561,224.068,15.388
JY37-4,3161.079,189.093,2.566,225.294,15.562
JY37-4,3161.204,190.677,2.577,227.011,16.102
JY37-4,3161.329,191.497,2.587,228.99,16.874
JY37-4,3161.454,190.091,2.597,230.886,17.623
JY37-4,3161.579,188.353,2.61,232.328,18.119
JY37-4,3161.704,189.145,2.623,233.07,18.208
JY37-4,3161.829,191.816,2.632,232.972,18.078
JY37-4,3161.954,192.44,2.635,232.135,17.91
JY37-4,3162.079,189.097,2.638,230.669,17.789
JY37-4,3162.204,184.713,2.642,228.979,17.79
JY37-4,3162.329,181.92,2.642,227.517,17.885
JY37-4,3162.454,180.714,2.636,226.594,17.884
JY37-4,3162.579,180.273,2.626,225.99,17.591
JY37-4,3162.704,181.193,2.617,225.357,17.011
JY37-4,3162.829,184.217,2.61,224.34,16.385
JY37-4,3162.954,187.884,2.605,222.954,15.822
JY37-4,3163.079,190.77,2.6,221.388,15.436
JY37-4,3163.204,191.69,2.597,220.025,15.326
JY37-4,3163.329,190.879,2.599,219.2,15.415
JY37-4,3163.454,189.524,2.605,219.123,15.218
JY37-4,3163.579,189.209,2.608,219.889,15.124
JY37-4,3163.704,189.583,2.608,221.301,15.786
JY37-4,3163.829,189.644,2.603,223.067,16.47
JY37-4,3163.954,189.032,2.597,224.705,15.969
JY37-4,3164.079,187.762,2.591,225.696,14.576
JY37-4,3164.204,186.351,2.589,225.399,14.052
JY37-4,3164.329,186.139,2.593,223.911,14.668
JY37-4,3164.454,188.534,2.61,221.801,15.404
JY37-4,3164.579,193.602,2.639,220.162,15.858
JY37-4,3164.704,197.83,2.672,219.691,16.15
JY37-4,3164.829,198.65,2.691,220.655,16.231
JY37-4,3164.954,197.083,2.683,222.706,16.205
JY37-4,3165.079,195.491,2.654,225.09,16.239
JY37-4,3165.204,195.391,2.625,227.137,16.482
JY37-4,3165.329,196.453,2.606,228.466,16.87
JY37-4,3165.454,197.875,2.598,229.063,17.283
JY37-4,3165.579,199.229,2.595,229.113,17.569
JY37-4,3165.704,200.254,2.592,228.875,17.71
JY37-4,3165.829,200.328,2.591,228.517,17.843
JY37-4,3165.954,199.106,2.597,228.288,18.056
JY37-4,3166.079,197.079,2.606,228.378,18.335
JY37-4,3166.204,194.791,2.614,228.934,18.632
JY37-4,3166.329,192.415,2.617,229.878,18.881
JY37-4,3166.454,190.462,2.617,230.93,19.041
